sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,error_type,text_sample
815,2462,Console et Jeux vidéos occasion,1280,Jouets enfant,0.4498862168093611,low_confidence,Dvd Top Agents 2011/2012 Playmobil 
817,1281,Jeux enfant,10,Livres occasion,0.7557774261079432,high_confidence,Endless Games Your Best Life Now pGAME YOUR BEST LIFE NOWp
818,50,Accessoires gaming,40,Jeux consoles neuf,0.3200552220637815,low_confidence,Pad Arcade Snk Neo Geo Stick 2 PAD pour PS 2 1 Qualité SNK.
821,1281,Jeux enfant,1280,Jouets enfant,0.7862497174136196,high_confidence,Slide Modèle En Bois De Construction Bricolage Modèle Ornements Jouet Slide modèle en bois de MODÉLISME bricolage ornements Toy Feature: 100% qualité de la marque nouvelle et haute. auto-assemblage re...
823,40,Jeux consoles neuf,1280,Jouets enfant,0.2677542458765694,low_confidence,Koei Tecmo Games Sangokushi 13 With Power Up Kit Sony Ps4 Import Japonais Sangokushi 13 with Power Up Kit est un jeu de genre wargame de thème historique.
829,40,Jeux consoles neuf,2403,Lots livres et magazines,0.28831035813237255,low_confidence,Gabriel Knight 3 [Collection Best-Seller] 
831,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.7576005460063323,high_confidence,Photographies Anciennes Et De Collection - [Collection Genevieve Grand - Marcel Bovis - Daguerreotype - Edouard Clement - Paymal Lerebours - Sabatier - Ambrotypes - Edouard Denis Baldus - ... 
836,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.8272610277546824,high_confidence,Les Veillées Des Chaumières - 71e Année N°66 À 69 - Du 20 / 10 / 51 Au 31 / 10 / 51  - Paris Tolède Cuthère - Saint Avit 
838,1560,Mobilier,2582,Mobilier et accessoires de jardin,0.9639670628586386,high_confidence,Jeu De Bistro 3 Pcs Aluminium Coulé Vert <p>Cet ensemble élégant de bistro ajoutera une touche de luxe à n&#39;importe quel dîner. Vous fera beaucoup de plaisir de bavarder avec vos amis ou d&#39;avoi...
847,1560,Mobilier,1920,Linge de maison,0.9771504876934997,high_confidence,Moutarde Taie Coloré Automne Géométrique Coussin D'automne Couverture Décorative Moutarde Taie Coussin géométrique d&#39;automne d&#39;automne coloré Couverture décoratif Spécification: nouveau Matéri...
850,1920,Linge de maison,1320,Puériculture,0.6118366207793293,high_confidence,Filets De Lit Bébé Bleu Pliant Oreiller Coussin De Couchage Moustique 
853,1280,Jouets enfant,2585,Outillage de jardin,0.5420530205338967,high_confidence,Assortiment De Roues Dentées Bois / Plastique Module 1 10 15 20 30 40 Modelcraft 330209 (Créez un double roue dentée en toute simplicité. Nombreuses possibilités d'utilisation en fonction de vos besoi...
855,2060,Décoration,1920,Linge de maison,0.8369062953930184,high_confidence,Decoration De Noel Merry Christmas Pillow Cases Linen Sofa Cushion Cover Home Decor Pillow Core Merry Christmas Pillow Cases Linen Sofa Cushion Cover Home Decor Pillow CoreDescription Condition: Hand ...
856,2403,Lots livres et magazines,10,Livres occasion,0.4455061056160439,low_confidence,Annales Bac Scientifique 2011 : Math Physique Et Chimie 
862,1180,Jeux de rôle et figurines,1140,Objets pop culture,0.5538775356314446,high_confidence,Space Master 9101 - Action On Akaisha Outstation 
870,1560,Mobilier,1920,Linge de maison,0.7134348055304456,high_confidence,Tournesol Tapisserie Toujours Tenture Chaud D'or Mur Jaune Et Vert Et Home Decor Tournesol tapisserie pour toujours Tenture chaud jaune d&#39;or et le mur vert et Décoration intérieure points de vente...
879,10,Livres occasion,2705,Livres neufs,0.5426031606424564,high_confidence,Souvenirs D'enfance Et De Jeunesse 
887,2280,Journaux et revues occasion,2585,Outillage de jardin,0.5761952529192146,high_confidence,La T S F  Pour Tous N° 30 
892,2403,Lots livres et magazines,10,Livres occasion,0.4137716033897026,low_confidence,Jean-Louis Fetjaine: Le Crépuscule Des Elfes 
900,1280,Jouets enfant,1140,Objets pop culture,0.469948901132912,low_confidence,Figurine Adventure Time - Jake Dorbz 8cm <p>- Figurine Adventure Time - Jake Dorbz<br />- Matière vinyl<br />- Vendu sous window box<br />- Taille 8cm </p>
902,2705,Livres neufs,10,Livres occasion,0.410622316751247,low_confidence,Les Argonautiques (Jason Et Les Argonautes) 
906,2522,Fournitures papeterie,1280,Jouets enfant,0.2787513295890782,low_confidence,The Alchemist Of Arland Series Clear File Set [Rorona & Kaena] -  Set De 2 ( Protège Documents ) 
907,1560,Mobilier,1280,Jouets enfant,0.30345253736742644,low_confidence,Neuf Extensions De Cheveux De 24 Pouces Avec 8 Pieces Charmant Salon Professionnel A Grade Remy Hair<br /> Jeu de 8 têtes complètes avec 18 clips (attachés) par jeu Longueur: 24&#34; (60CM)Salon Profe...
910,1560,Mobilier,1920,Linge de maison,0.8282585246255734,high_confidence,Fun 3d Simulation Pest Forme Oreiller Mou Retour Pad Plus Peluche Décoration Bedding Accessories 1656 FFun 3D Simulation Pest Forme oreiller mou Retour Pad plus souple Toy Décoration Caractéristiques ...
917,2403,Lots livres et magazines,10,Livres occasion,0.3452991921093085,low_confidence,New In Chess Magazine Année 1998 Analyses Par Anand Timman Morozevich Adams Shirov ... 
921,1280,Jouets enfant,1281,Jeux enfant,0.7397673337239633,high_confidence,1pcs Jello Mignon De Porc Anti Stress Splat Cochon D'eau Boule Vent Jouet Évacuation Post-It 1pc Anti-stress Décompression Splat balle Vent Toy Smash Divers Styles Pig Toys Caractéristique: Type d&#39...
922,2522,Fournitures papeterie,1320,Puériculture,0.4971013236848752,low_confidence,Asir Group Llc St042 Mdf Motif Miracle Décoratif Multicolore MDF 100 % épaisseur : 3 mm 42 x 17 Cm 2 pièces Dimensions : 56 x 20 cm 1 pièce Total dimensions : 92 x 56 cm 28 x 14 Cm 2 pièces Quantité :...
924,2220,Animalerie,2060,Décoration,0.5568373651662276,high_confidence,Couvre-Corne De Taureau Vache En Silicone Anti-Lutte Protecteur Magideal <p><b>La description:</b></p><br /><p> En silicone 100% non toxique et résistant à la chaleur utilisation durable </p><p> D&#39...
934,1280,Jouets enfant,1300,Modélisme,0.7884553396070323,high_confidence,Train D'atterrissage Support Protecteur Heighten & Flottabilité Boule Étanche Pour Dji Spark Train d&#39;atterrissage Support Protector Heighten &amp; amp; Flottabilité boule étanche pour DJI SparkFea...
954,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.3599441460699782,low_confidence,L&#39;Echo Des Savanes 308 309 310 311 312 313 
958,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.2520394921886001,low_confidence,Bâche De Prot. Noire 01mm 4x6 <p>Cette bâche noire de 4 x 6 m a une épaisseur de 010 mm. Son épaisseur la rend extrêmement solide. Vous devez bricoler ou peindre à l&#39;intérieur de chez vous ? Cette...
963,1302,Jeux et accessoires de plein air,1280,Jouets enfant,0.19302005408017367,low_confidence,Gunther Parachute A Lancer - Modele Aléatoire GUNTHER Parachute a lancer - Modele aléatoire<br />Parachute a jeter avec un personnage au bout pour le rendre encore plus réel. Tres bonne qualité de vol...
964,2060,Décoration,1560,Mobilier,0.9599932159547854,high_confidence,Sous-Vêtements En Plastique Boîte De Rangement Sous-Vêtements Bra Sous-Vêtements Boîte Amovible Boîte De Rangement Vert Lg9166 Sous-vêtements en plastique Boîte de rangement Sous-vêtements Bra Sous-vê...
969,2403,Lots livres et magazines,10,Livres occasion,0.2802705211516145,low_confidence,Rustol Owatrol International - Antirouille - Pénétrant Additif De Peinture - R.O 40 Et Rustol Owatrol International Et Ses Dérivés  Années 70 
977,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.7751808876380588,high_confidence,Clp Table Design Queen En Plastique I Table D'appoint Carrée Table D'extérieur Empilable Et Résistante Aux Intempéries I Couleur: (Noir) <b>Table d&#39;appoint Queen</b>  Cette table pratique en plast...
978,1560,Mobilier,2585,Outillage de jardin,0.9562753553044179,high_confidence,Mini Micro Aluminium Perceuse À Main Avec Mandrin Sans Clé + 10pc Twist Mèche Rotary Sweetheart93 Mini Micro aluminium perceuse à main avec Mandrin sans clé &#43; 10pc foret hélicoïdal Caractéristique...
982,2403,Lots livres et magazines,10,Livres occasion,0.20486140310789122,low_confidence,6 Comics V.O. Au Choix... Dont Supergirl Xero Dr. Fate The Unseen Hand. 
988,1280,Jouets enfant,1281,Jeux enfant,0.6347860950495131,high_confidence,Sécurité Du Nourrisson Sensorielle Teether Bébé Secouer Main Cloche Anneau Drôle Musique Légère Jouet 6808 Sécurité du nourrisson sensorielle Teether bébé Secouer main cloche anneau drôle Light Music ...
993,1300,Modélisme,2403,Lots livres et magazines,0.2816001013472614,low_confidence,Shell Berre Bolides D Autrefois N°27 Berliet Victoria 1910-Shell Berre 
996,1281,Jeux enfant,1280,Jouets enfant,0.9145734074044493,high_confidence,Elephent Bébé Teether Silicone Sucette Sucette Croquer Teething Toy Pendentif Shen 30 Elephent bébé Teether Silicone Sucette Sucette Croquer Teething Toy Pendentif Caractéristiques 1. Peut aider votre...
1003,1320,Puériculture,1560,Mobilier,0.6864448385025171,high_confidence,Vipack Lit Emma Bois Naturel 90x200cm Le lit pour chambre d'enfant de la collection Emma est une gamme qui ne laissera personne indifférent!. . Ca robustesse est dûe à sa fabrication en panneaux de pa...
1010,2403,Lots livres et magazines,2705,Livres neufs,0.7950023467218396,high_confidence,Xxx Holic Intégrale : Tome 1 À 19 (Manga De Clamp) Lycéen Kimihiro Watanuki est poussé malgré lui par une force étrange qui le fait entrer dans la maison d&#39;une médium Yûko Ichihara qui attendait c...
1029,1160,Cartes de jeux,1281,Jeux enfant,0.961720412131495,high_confidence,Cardfight Vanguard (En) - Decks - Deck De Structure: Vg-G-Td05: Fateful Star Messiah Le starter Deck Fateful Star Mesdsiah (basé sur les Link Joker) est idéal pour les joueurs expérimenté désireux de ...
1030,1280,Jouets enfant,1320,Puériculture,0.4022461968954164,low_confidence,Service De Table Et Lot De Casseroles - 11098 <p> Service de table et lot de casseroles </p> <p> - Avis aux petits marmitons ! Faire la cuisine pour les invités avec ce kit de couverts et de casserole...
1033,2280,Journaux et revues occasion,10,Livres occasion,0.8566515590039467,high_confidence,In Memoriam Tennyson 22  
1054,1281,Jeux enfant,1160,Cartes de jeux,0.9969459165456783,high_confidence,Pokemon - Aggron-Ex (93160) - Xy Primal Clash - Holo Pokemon - Aggron-EX (93160) - XY Primal Clash - Holo
1064,10,Livres occasion,2705,Livres neufs,0.6573507154247414,high_confidence,C'est Bon D'être Con Pete Benkofski partage sa vie entre le PSG et les femmes.Il faudrait peut-être quil trouve du travail mais ça rime à quoi tout ça ?
1074,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.35915401953116993,low_confidence,Bergère De France Printemps Eté 94 &#43; Explications 
1078,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.44726196515294214,low_confidence,Lit De Plage Pliant Transat Réglable 190 X 67 X 35 Cm Bleu Marin Matériau: Polyester 600d Tubes En Acier Fatigué d&#39;aller à la plage et de trouver toutes les chaises déjà prises? Mal à l&#39;aise c...
1086,1301,Lingerie enfant et jeu de bar,1280,Jouets enfant,0.4325931532541265,low_confidence,Melissa & Doug - 11637 - Loisir Créatif - Rainbow Stamp Pad-Melissa & Doug 
1089,60,Consoles de jeux,1280,Jouets enfant,0.6664080393240784,high_confidence,Yo-Kai Watch 2: Mentespectros 3ds 
1098,40,Jeux consoles neuf,2705,Livres neufs,0.8258866503463385,high_confidence,Deus Ex Invisible War Si tu possèdes des pouvoirs extraordinaires qui te différencient de tes petits camarades de classe (soulever les jupes des filles en clignant des yeux contrôler à distance les mo...
1103,2403,Lots livres et magazines,2705,Livres neufs,0.5155201267446654,high_confidence,2 Louis Pergaud : Drames Des Champs Et Des Bois + Le Roman De Miraut 
1111,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.9790681077625318,high_confidence,Mini Rechargeable Aspirateur Sans Fil Bureau Vide Aspirateur Rechargeable Mini aspirateur sans fil à vide Bureau Aspirateur Description: aspiration puissante: aspirateur rechargeable avec aspiration p...
1116,2585,Outillage de jardin,2583,Piscine et accessoires,0.5063559596532803,high_confidence,Doublure Membrane Film Bassin Etang Poisson Bleu Jardin 10X3M Remarque: <br />Il ne convient pas pour ronger les animaux à griffes tels que les tortues / tortues. <br /> <br />Pacakge Inclus: <br />1x...
1125,1302,Jeux et accessoires de plein air,1560,Mobilier,0.4222349996060691,low_confidence,Table Pliante En Aluminium Portative Légère Extérieure De Bureau Pour Camping Bbq <b>&#34;&#34;Fonctionnalités:</b><br />Léger facile à installer et à replier facile à transporter et à ranger. Fabriqu...
1133,40,Jeux consoles neuf,2585,Outillage de jardin,0.35966478503945165,low_confidence,100pc Lp Vinyle Record Intérieur Manches Riz Doublé Qualité Archivage Antistatique Magideal <p><b>La description:</b></p><br /><p> Disque Vinyle Manchon Intérieur Riz Papier Doublé Qualité Archivistiq...
1145,1560,Mobilier,2585,Outillage de jardin,0.5995108658294745,high_confidence,Nouvelle Arrivée 180 Rotary Home Utilisation Manuelle Magique Télescopique Sol Poussière Sweetheart93 Nouvelle arrivée 180 Rotary Home Utilisation manuelle magique télescopique sol Spécifications: Dus...
1151,1281,Jeux enfant,40,Jeux consoles neuf,0.4112808830506217,low_confidence,The Game Of Things.. Humor In A Box 10th Anniversary Limited Edition Wood Book Collection pThe Game of Things.. Humor in a Box 10th Anniversary Limited Edition Wood Book Collectionp
1157,1302,Jeux et accessoires de plein air,1560,Mobilier,0.4703490609828935,low_confidence,Janod - Scooter Mint Draisienne en bois au design d&#39;un scooter vintage. Elle permet aux petits d&#39;apprendre à maîtriser leur équilibre avant de monter sur un vrai vélo. La selle réglable en hau...
1158,2585,Outillage de jardin,10,Livres occasion,0.2524780227021655,low_confidence,VILMORIN Sac déchets verts et organiques toile de jute - 110 L 
1161,1281,Jeux enfant,1280,Jouets enfant,0.9338289397458378,high_confidence,Sbrick Brique De Contrôle Lego SBrick pour contrôler vos LEGO La brique SBrick a été conçue pour laisser libre cours à votre imagination et donner vie à vos modèles LEGO ! Vous pouvez bien sûr constru...
1163,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.5259014270941034,high_confidence,Exquis Dessert Gâteau De Mariage Banquet Stand Ustensiles Meilleures@Hpp2141 Gâteau exquis Dessert stand banquet de mariage Meilleure description Utensilsproduct: 4 Niveau Cupcake Porte-guéridon en sp...
1164,2705,Livres neufs,1302,Jeux et accessoires de plein air,0.9540496136254976,high_confidence,Pêche En Eau Trouble 
1168,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.39208536125425786,low_confidence,Voici N°1522 Sophie Marceau & Cyril Lignac Vincent Cassel Bruno Wolkowitch Sveva Alviti Ellen Pompeo Mark Wahlberg Elizabeth Ii Claudia Tagbo (Interview) Dalida Olivia Palermo 
1179,1560,Mobilier,1280,Jouets enfant,0.32096850252425324,low_confidence,Aneng Mini Digital Lcd Dmm Multimètre Voltmètre Ohmmètre Ampermètres Goverie ANENG Mini Digital LCD DMM Multimètre Voltmètre Ohmmètre AmperemeterFeatures: multimètre mince extra petites et niceCard co...
1183,1302,Jeux et accessoires de plein air,1280,Jouets enfant,0.6991821684655051,high_confidence,Takara Tomy Japanese Beyblade Bb-122 Diablo Nemesis Xd 4d System Takara Tomy Diablo Nemesis BB122 Beyblade. This is a genuine authentic Takara Tomy beyblade it is imported from Japan (this is a Japane...
1184,40,Jeux consoles neuf,10,Livres occasion,0.23726676913717937,low_confidence,Grand Prix 3 - Saison 2000 (Extension / Add On De Grand Prix 3) 
1196,2060,Décoration,2585,Outillage de jardin,0.37908417219500523,low_confidence,100pcs Etanche Réutilisable Etiquettes Marque-Plantes En Plastique Rigide Piquets De Jardin Marqueurs Pot De Semis Magideal <p><b>La description:</b></p><br /><ul><li> Brand New avec une haute qualité...
1200,1281,Jeux enfant,1160,Cartes de jeux,0.467170198370727,low_confidence,40 Cartes Présidents Des États Unis 
1206,2582,Mobilier et accessoires de jardin,2522,Fournitures papeterie,0.2708872539154356,low_confidence,Auvent Latéral Rétractable 120 X 300 Cm Noir 
1207,1281,Jeux enfant,2403,Lots livres et magazines,0.1956662801920177,low_confidence,Schmidt Spiele Les Petis Apprentis-Sorciers 
1210,2403,Lots livres et magazines,10,Livres occasion,0.36549231841938085,low_confidence,La Deuxieme Guerre Mondiale 
